AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.3772275,0.62852013,0.32064366,0.35274845,0.18071756,0.0,0.341569,0.68897015,0.0,0.09108697,0.18169051,0.07312832,0.37963995,0.0,0.4134767,0.4338834,0.82159,0.20123199,0.140837,0.6377927
0.24491549,0.17648907,0.752737,0.2960854,0.4572858,0.0,0.5883512,0.066385366,1.0,0.56366676,0.80904305,0.3556988,0.43072045,1.0,0.644655,0.02923528,0.9946465,0.20580953,0.15514621,0.17476895
0.44109505,0.17871292,0.7114516,0.35770357,0.1193058,1.0,0.2547739,0.044043124,0.0,0.15442279,0.55356634,0.23383015,0.57149774,0.0,0.4576014,0.5987065,0.87934554,0.09500165,0.38024852,0.12898731
0.29101992,0.22300842,0.1328337,0.40776187,0.080661304,0.0,0.13680242,0.0044440506,1.0,0.028188907,0.44593832,0.30644217,0.37116358,0.0,0.49222612,0.29068026,0.5482612,0.2522696,0.5921695,0.035171963
0.25046054,0.17857176,0.2433777,0.37556508,0.052557293,0.0,0.20625079,0.12596157,1.0,0.08857784,0.33071315,0.4745587,0.44129568,0.0,0.47844267,0.18407796,0.07915264,0.124888934,0.50771195,0.046552207
0.6659025,0.5179044,0.30162233,0.40897393,0.15967742,0.0,0.31199425,0.0007850411,1.0,0.107805684,0.5956563,0.29951605,0.48801348,1.0,0.5453149,0.05466061,0.99156284,0.5675284,0.039611757,0.4629549
0.35203642,0.47324872,0.29227287,0.4537067,0.12967376,0.0,0.3109638,0.68879044,1.0,0.12636717,0.21001565,0.24237046,0.4510212,0.0,0.5239147,0.5117826,0.91758287,0.49450064,0.07683578,0.3119807
0.46256933,0.16409473,0.78158355,0.3374086,0.122658774,0.0,0.26284555,0.12062681,0.0,0.1118399,0.6180776,0.75741816,0.42843494,0.0,0.5801208,0.3145562,0.10651881,0.14972086,0.28438133,0.17799155
0.23882553,0.14435706,0.7556084,0.3651532,0.09281532,1.0,0.20759864,0.2867685,1.0,0.051648524,0.36330357,0.7197563,0.48186043,0.0,0.56939125,0.57154125,0.89092505,0.1163825,0.27467176,0.040969275
0.40206027,0.24389839,0.6086187,0.2522688,0.41614074,1.0,0.5372472,0.6780896,1.0,0.29420537,0.3201402,0.30152932,0.4389743,1.0,0.44292286,0.0589067,0.99180907,0.4122761,0.27308524,0.8226806
0.21033531,0.13064304,0.6067717,0.35101146,0.12798062,1.0,0.1454063,0.4555355,1.0,0.12297851,0.55262583,0.530455,0.43993008,1.0,0.6721938,0.028716985,0.9980769,0.41091993,0.26715854,0.042547844
0.3543246,0.21722326,0.5187491,0.35130998,0.118627526,1.0,0.5763111,0.2830468,0.0,0.105026536,0.12012901,0.79363066,0.38263708,0.0,0.5382211,0.18739446,0.30815804,0.40847808,0.26798707,0.74238825
0.41654244,0.09206321,0.8311889,0.25743318,0.13806629,1.0,0.53805614,0.53226244,0.0,0.09706603,0.38981152,0.34820378,0.5255664,0.0,0.35747105,0.1060213,0.9826477,0.15920897,0.19599865,0.6745408
0.5193035,0.37982932,0.16560225,0.36538222,0.30336013,1.0,0.36316454,0.093830615,1.0,0.28280807,0.5903786,0.10774434,0.61575574,1.0,0.48603803,0.15306272,0.99579704,0.43946454,0.05029691,0.84292567
0.24417561,0.060299426,0.9165543,0.22765793,0.068370484,0.0,0.55102503,0.19142812,0.0,0.02701855,0.49657395,0.7447475,0.34718496,1.0,0.69734794,0.45906943,0.14997065,0.17164731,0.16764034,0.85358125
0.5599918,0.11943908,0.2660915,0.39496204,0.3616607,0.0,0.5372298,0.06652812,0.0,0.286213,0.75399315,0.500594,0.50186026,1.0,0.5219184,0.12360572,0.99980456,0.24249034,0.12119418,0.10025661
0.41434267,0.26331666,0.5315193,0.3666424,0.120715015,0.0,0.18105601,0.0012474338,0.0,0.10089872,0.41053018,0.6368709,0.5324592,0.0,0.6817274,0.6086847,0.8966658,0.13580738,0.42321688,0.08047757
0.3833263,0.11217848,0.85793823,0.36572853,0.06145143,0.0,0.20884499,0.25166482,1.0,0.036952388,0.216526,0.13510859,0.3242342,0.0,0.45825225,0.17231844,0.59091383,0.10672489,0.112106055,0.06785195
0.37133297,0.50884193,0.47803527,0.49558163,0.11691823,1.0,0.40558356,0.0030716239,0.0,0.08615581,0.2529841,0.32183924,0.49718377,0.0,0.5960584,0.7239393,0.9567141,0.4596714,0.09497782,0.42287228
0.42460954,0.23764212,0.6449583,0.42911562,0.090595886,0.0,0.16412999,0.9495269,0.0,0.06546267,0.1537942,0.87930846,0.26554155,0.0,0.75737715,0.057040676,0.9938775,0.6063977,0.21154626,0.02503557
0.3299612,0.4742233,0.18348655,0.65251267,0.04465856,0.0,0.1454604,0.0013315914,1.0,0.03357304,0.28702068,0.39654008,0.54400545,0.0,0.43113467,0.41255134,0.5590719,0.15389128,0.37091902,0.08096493
0.42035258,0.17526926,0.16284904,0.26553142,0.091222495,0.0,0.24024734,0.0028942423,1.0,0.20415525,0.4648714,0.35433537,0.44278294,1.0,0.65104,0.20589454,0.92900115,0.094498545,0.28830403,0.1461707
0.5193035,0.37982932,0.16560225,0.36538222,0.30336013,1.0,0.36316454,0.093830615,1.0,0.28280807,0.5903786,0.10774434,0.61575574,1.0,0.48603803,0.15306272,0.99579704,0.43946454,0.05029691,0.84292567
0.35580963,0.17591228,0.63124555,0.25192708,0.58683354,1.0,0.42135718,0.19711831,1.0,0.68959963,0.71176046,0.2592398,0.46302137,0.0,0.7406723,0.5277683,0.9697408,0.32327843,0.18150993,0.5895562
0.3867393,0.47046694,0.33993217,0.7124175,0.048917186,0.0,0.25402397,0.00986244,1.0,0.043222755,0.26339096,0.27753004,0.2449045,0.0,0.6409552,0.40200278,0.048052605,0.13214731,0.63092077,0.047110584
0.22950771,0.12275208,0.5742119,0.29951704,0.103514835,0.0,0.23833054,0.20183861,1.0,0.0647112,0.30415982,0.562807,0.3735635,0.0,0.6603291,0.2182381,0.9182011,0.2248535,0.28563002,0.8059983
0.43966198,0.33048764,0.7349846,0.28026772,0.076098144,0.0,0.20102943,0.13099854,0.0,0.013618849,0.28169963,0.6921716,0.29893592,0.0,0.6906691,0.46328363,0.13272524,0.28146687,0.3874024,0.59986085
0.40180767,0.12393985,0.26902762,0.40509108,0.2365014,0.0,0.39328364,0.48430118,1.0,0.16336693,0.5806906,0.30644968,0.18155406,1.0,0.33711204,0.02265821,0.9999691,0.55191916,0.08649072,0.055458836
0.39815402,0.13199979,0.51352763,0.35145018,0.26193628,0.0,0.45587605,0.54716396,0.0,0.20665951,0.51276493,0.3495946,0.5551941,0.0,0.59191066,0.63363415,0.26744643,0.20489688,0.31486797,0.5093747
0.39484105,0.07125249,0.77857065,0.38432133,0.71356213,1.0,0.37764385,0.87298626,1.0,0.7047688,0.74541765,0.5889685,0.4067021,1.0,0.7402461,0.024047565,0.9998105,0.8217786,0.086377166,0.037187725
0.5245236,0.4487142,0.43195137,0.41126972,0.10248499,0.0,0.3864807,0.0029015914,1.0,0.103069335,0.23788913,0.22959153,0.4155999,1.0,0.51555824,0.38166586,0.9339657,0.4290196,0.09042967,0.33900267
0.27178824,0.20172794,0.5834856,0.24648355,0.67403233,0.0,0.58538157,0.17296208,1.0,0.74796677,0.7098265,0.08723981,0.4038372,1.0,0.4634331,0.05776027,0.9897363,0.5156199,0.0766878,0.86231536
0.30252102,0.24977306,0.34301287,0.25034332,0.6281231,1.0,0.32798108,0.6957797,1.0,0.710776,0.78083926,0.32724398,0.45160306,0.0,0.5852199,0.21491258,0.75201803,0.057820365,0.18793048,0.4405007
0.3720777,0.20371684,0.5678332,0.35812747,0.12851174,0.0,0.13483545,0.08048948,0.0,0.07417732,0.37441167,0.58569086,0.4604085,1.0,0.65778977,0.59616923,0.089534335,0.07305,0.35902053,0.03386927
0.42433786,0.20279549,0.54697144,0.30473608,0.2435324,1.0,0.36101303,0.0203092,0.0,0.40651408,0.5217019,0.21920307,0.45331067,1.0,0.76070905,0.4377328,0.97546774,0.047241878,0.6109981,0.2958954
0.34115544,0.100745104,0.222114,0.3923052,0.3015269,1.0,0.3051243,0.43376294,1.0,0.3457748,0.6639011,0.18262853,0.23509043,1.0,0.4143504,0.032379534,0.99958843,0.542113,0.12514733,0.04455628
0.47588125,0.15780783,0.8166135,0.24567683,0.11769423,0.0,0.42803642,0.15280876,0.0,0.089830324,0.47362834,0.13777427,0.4771012,1.0,0.3266895,0.55934197,0.9765846,0.098001406,0.3882716,0.65755
0.26387507,0.17555454,0.5424512,0.41898888,0.050367147,0.0,0.13468179,0.49770615,0.0,0.053048313,0.3418358,0.53256303,0.4248424,0.0,0.64871,0.5858853,0.0019396851,0.09041896,0.31365493,0.038658857
0.4097612,0.21380489,0.6401017,0.34589145,0.14624526,1.0,0.18065818,0.11226197,1.0,0.13822305,0.37578925,0.1746438,0.38393506,1.0,0.41839597,0.068486236,0.9046546,0.26224545,0.13350673,0.0454638
0.51508933,0.11290234,0.5663077,0.25749525,0.17450546,0.0,0.52379847,0.01026757,0.0,0.123898886,0.5422234,0.2986693,0.42241466,0.0,0.45890298,0.4713823,0.91916424,0.046802223,0.2188057,0.26026854
0.43702126,0.086829975,0.46126622,0.39998168,0.04520389,1.0,0.15175472,0.03017946,0.0,0.01876032,0.3318744,0.5854507,0.4254387,0.0,0.6606121,0.44111046,0.006436005,0.25931257,0.4266057,0.05285824
0.3677968,0.22832626,0.19362743,0.44685897,0.17079219,0.0,0.16809587,0.15901741,1.0,0.22376725,0.38676035,0.36746955,0.4141044,1.0,0.7732917,0.10517678,0.9716077,0.32442018,0.12020719,0.024204928
0.4097612,0.21380489,0.6401017,0.34589145,0.14624526,1.0,0.18065818,0.11226197,1.0,0.13822305,0.37578925,0.1746438,0.38393506,1.0,0.41839597,0.068486236,0.9046546,0.26224545,0.13350673,0.0454638
0.3335073,0.2541112,0.70223016,0.3761907,0.07803667,1.0,0.15056254,0.36219007,1.0,0.059861887,0.23763835,0.64271605,0.37859887,1.0,0.46966013,0.15545408,0.98640895,0.18197589,0.25657713,0.050019283
0.38282853,0.18451713,0.6600325,0.28198504,0.21993119,1.0,0.50436574,0.4831604,0.0,0.38167492,0.53295094,0.4292004,0.4017775,1.0,0.5484036,0.042283356,0.9441644,0.13123165,0.07884817,0.7466456
0.4262064,0.26812276,0.70596015,0.37452617,0.70937675,1.0,0.48350015,0.28363,0.0,0.84501565,0.59239626,0.1837091,0.46169567,1.0,0.3567558,0.44731107,0.89377105,0.12189667,0.20750141,0.17813432
0.23793095,0.13205947,0.42393693,0.45660907,0.09988579,0.0,0.20469585,0.00061383157,1.0,0.057534024,0.35600463,0.6385127,0.36641273,0.0,0.5408479,0.4532801,0.97638196,0.19291344,0.10870289,0.095483534
0.2799126,0.25995532,0.60344535,0.260096,0.18950878,0.0,0.4080533,0.68224734,1.0,0.18825218,0.4900825,0.34773687,0.45326847,0.0,0.53134805,0.3745928,0.11933925,0.13215941,0.27483496,0.83596843
0.34804568,0.0501453,0.3800458,0.39967635,0.23762669,0.0,0.3322511,0.38886204,1.0,0.14358371,0.42318928,0.25635588,0.18382345,1.0,0.39927453,0.018925663,0.999726,0.49673957,0.047384497,0.035953593
0.37572548,0.19775501,0.53670365,0.27280283,0.8549938,1.0,0.49238715,0.9822812,0.0,0.81273085,0.6637185,0.07105324,0.35404062,1.0,0.29883853,0.025769662,0.99986696,0.35340858,0.027665876,0.68046206
0.50250834,0.10471618,0.17135637,0.3606726,0.3927456,1.0,0.57280105,0.0061603533,1.0,0.38757536,0.57181036,0.3712194,0.38346112,1.0,0.4646161,0.04451281,0.99697256,0.27344334,0.11046691,0.105632104
0.44772053,0.14879107,0.16369663,0.35464984,0.33417618,0.0,0.4833758,0.011020257,1.0,0.30024603,0.62518656,0.14124544,0.41042686,1.0,0.57535774,0.04752868,0.99749434,0.39185464,0.09668669,0.09120637
0.23551518,0.12975869,0.32180977,0.38331282,0.11453222,0.0,0.2322125,0.14914319,1.0,0.08676286,0.24477501,0.87890685,0.37435138,1.0,0.4970366,0.03526983,0.2282848,0.47000548,0.15277292,0.12003817
0.67097884,0.36197543,0.1393476,0.36316553,0.098882794,0.0,0.4447488,0.023408223,0.0,0.046532318,0.3484616,0.3802146,0.462227,1.0,0.6958244,0.4830577,0.017521275,0.23994257,0.21087183,0.90032595
0.34033832,0.3890465,0.48150137,0.26176244,0.2316735,1.0,0.37420088,0.006693869,1.0,0.14852308,0.7917554,0.2969903,0.4738284,0.0,0.6210269,0.5290556,0.071884185,0.15023957,0.54658604,0.42140552
0.30252102,0.24977306,0.34301287,0.25034332,0.6281231,1.0,0.32798108,0.6957797,1.0,0.710776,0.78083926,0.32724398,0.45160306,0.0,0.5852199,0.21491258,0.75201803,0.057820365,0.18793048,0.4405007
0.32164046,0.13458702,0.22641814,0.23268355,0.7410149,0.0,0.41452807,0.50370693,0.0,0.59500414,0.5910461,0.21215773,0.3759269,1.0,0.3787637,0.14205852,0.9827545,0.115297474,0.036744166,0.28173423
0.33078808,0.052680366,0.8364752,0.26065913,0.061262697,0.0,0.39750117,0.6967062,0.0,0.0418021,0.2575163,0.38824487,0.4809487,0.0,0.42256308,0.31471366,0.02861597,0.08101888,0.40540892,0.7848928
0.25328463,0.30789325,0.66129476,0.28084895,0.2531712,1.0,0.4422743,0.18858677,0.0,0.20197225,0.5357972,0.38956466,0.3792858,0.0,0.7906808,0.584051,0.07288249,0.10512143,0.30945045,0.381389
0.37701648,0.2270465,0.77144885,0.26542073,0.644203,1.0,0.76819426,0.5030711,0.0,0.6952791,0.7031144,0.5219376,0.56070596,1.0,0.42506865,0.1904514,0.99569243,0.3524305,0.27966204,0.7577496
0.5092185,0.15182233,0.69816536,0.24072847,0.095827386,1.0,0.5348163,0.11254465,0.0,0.04349738,0.32393903,0.34560743,0.4791559,0.0,0.81789887,0.57816136,0.14354777,0.10910994,0.44277775,0.54722774
0.4131058,0.30143872,0.49597877,0.537415,0.08110137,0.0,0.12903072,0.6667634,1.0,0.061854806,0.35142794,0.2938719,0.27005208,1.0,0.5530114,0.07623821,0.99199015,0.4886819,0.21947885,0.08461897
0.5300659,0.42312324,0.16775148,0.41856426,0.069421664,0.0,0.13537668,0.044716444,1.0,0.052115705,0.35318276,0.44157168,0.58457106,0.0,0.6363908,0.67148596,0.076381795,0.16433392,0.3763302,0.30502883
0.53265804,0.11713068,0.63156533,0.25555795,0.11731852,0.0,0.5377398,0.09592733,1.0,0.050190296,0.49642995,0.55155003,0.5423136,0.0,0.5647079,0.633481,0.5685613,0.11663907,0.115910426,0.5574712
0.40276492,0.14863567,0.50198215,0.31277192,0.22542308,1.0,0.3105309,0.021821085,1.0,0.27792522,0.52568257,0.19663146,0.36032835,1.0,0.6210858,0.10544273,0.90913296,0.11011454,0.25843745,0.2406416
0.538202,0.12418257,0.79870206,0.26780325,0.84977496,1.0,0.6719836,0.94235736,1.0,0.88946015,0.7280809,0.22382098,0.16436738,1.0,0.3449056,0.52404475,0.9983004,0.6048712,0.19238281,0.17969614
0.37133297,0.50884193,0.47803527,0.49558163,0.11691823,1.0,0.40558356,0.0030716239,0.0,0.08615581,0.2529841,0.32183924,0.49718377,0.0,0.5960584,0.7239393,0.9567141,0.4596714,0.09497782,0.42287228
0.3976096,0.43301356,0.6341709,0.27540857,0.2489327,0.0,0.38106155,0.04356665,0.0,0.2050264,0.6509881,0.588573,0.35672367,0.0,0.691609,0.46570614,0.1467339,0.104971334,0.3012764,0.452162
0.39735812,0.20424463,0.6063374,0.4301481,0.13311197,0.0,0.25193042,0.05878356,1.0,0.04259005,0.5927878,0.34985477,0.33850124,1.0,0.73503417,0.17224029,0.9870653,0.231282,0.14450705,0.0641892
0.30443546,0.27700958,0.45968148,0.26438445,0.725666,1.0,0.5625069,0.9891833,1.0,0.9492593,0.7342716,0.40365672,0.33383805,1.0,0.41855586,0.04515851,0.99953413,0.37482196,0.08458512,0.2396864
0.6727708,0.27940297,0.6091202,0.35804158,0.20628019,0.0,0.1951762,0.04203928,0.0,0.08080934,0.16588742,0.13073179,0.4041981,0.0,0.36788687,0.044841662,0.9860188,0.32188743,0.10899339,0.07369363
0.40119573,0.10725871,0.74674016,0.24043131,0.14134276,1.0,0.49481672,0.03526786,0.0,0.20884453,0.24041764,0.3389279,0.32193723,1.0,0.22495317,0.067064464,0.9752417,0.3397156,0.2621108,0.74278855
0.25046054,0.17857176,0.2433777,0.37556508,0.052557293,0.0,0.20625079,0.12596157,1.0,0.08857784,0.33071315,0.4745587,0.44129568,0.0,0.47844267,0.18407796,0.07915264,0.124888934,0.50771195,0.046552207
0.39439246,0.15608697,0.8129269,0.26762876,0.07681091,0.0,0.48815295,0.16237655,1.0,0.048250314,0.2758521,0.65384007,0.36228365,0.0,0.5429713,0.12425887,0.89732283,0.45368978,0.46719345,0.76355726
0.42460954,0.23764212,0.6449583,0.42911562,0.090595886,0.0,0.16412999,0.9495269,0.0,0.06546267,0.1537942,0.87930846,0.26554155,0.0,0.75737715,0.057040676,0.9938775,0.6063977,0.21154626,0.02503557
0.3818557,0.21368743,0.539075,0.3536774,0.29547614,0.0,0.41915324,0.062508605,1.0,0.1834111,0.38699788,0.3016541,0.4015242,1.0,0.65797615,0.15237495,0.9445257,0.30597702,0.1066033,0.7632206
0.30443546,0.27700958,0.45968148,0.26438445,0.725666,1.0,0.5625069,0.9891833,1.0,0.9492593,0.7342716,0.40365672,0.33383805,1.0,0.41855586,0.04515851,0.99953413,0.37482196,0.08458512,0.2396864
0.34804568,0.0501453,0.3800458,0.39967635,0.23762669,0.0,0.3322511,0.38886204,1.0,0.14358371,0.42318928,0.25635588,0.18382345,1.0,0.39927453,0.018925663,0.999726,0.49673957,0.047384497,0.035953593
0.35370663,0.33019406,0.14533232,0.485622,0.13714261,0.0,0.16400021,0.67186445,0.0,0.3111889,0.39000928,0.768034,0.49420932,1.0,0.66918766,0.18379356,0.9692087,0.2696367,0.10436591,0.050887834
0.44329837,0.25888398,0.32583478,0.32763708,0.25568834,0.0,0.3654459,0.12592152,1.0,0.24239428,0.2670753,0.37539133,0.49092808,1.0,0.4686118,0.3874083,0.15386254,0.19219287,0.4410379,0.2829664
0.51508933,0.11290234,0.5663077,0.25749525,0.17450546,0.0,0.52379847,0.01026757,0.0,0.123898886,0.5422234,0.2986693,0.42241466,0.0,0.45890298,0.4713823,0.91916424,0.046802223,0.2188057,0.26026854
0.5186716,0.25392845,0.5491195,0.39988354,0.09169152,0.0,0.13371283,0.011152036,0.0,0.08591537,0.23641343,0.17538403,0.2783313,1.0,0.70205337,0.1549619,0.89999396,0.35991073,0.10757039,0.045324344
0.3677968,0.22832626,0.19362743,0.44685897,0.17079219,0.0,0.16809587,0.15901741,1.0,0.22376725,0.38676035,0.36746955,0.4141044,1.0,0.7732917,0.10517678,0.9716077,0.32442018,0.12020719,0.024204928
0.33469212,0.24112402,0.13167346,0.35690808,0.25730246,1.0,0.22715724,0.010477635,0.0,0.32222015,0.47124556,0.522369,0.45430714,0.0,0.47171766,0.5701359,0.45463705,0.24652132,0.14636987,0.09334388
0.48002282,0.13875273,0.53704214,0.25749525,0.14298813,0.0,0.497026,0.059957836,1.0,0.052188326,0.47280583,0.23493166,0.5520044,0.0,0.6382213,0.72839445,0.7042097,0.17338233,0.18819015,0.24434659
0.39944687,0.1149497,0.57079023,0.3354665,0.1147928,0.0,0.14722954,0.2741299,1.0,0.10137831,0.62040037,0.38564745,0.45941362,1.0,0.627621,0.08554836,0.89023995,0.21648823,0.1959397,0.09036082
0.14535925,0.2473159,0.8133985,0.28070396,0.25297078,1.0,0.47673672,0.060769133,1.0,0.6196929,0.47044286,0.22322398,0.30430943,1.0,0.32803294,0.04020266,0.99933475,0.23373826,0.24610925,0.28777185
0.22288266,0.13601607,0.722834,0.28231245,0.20777495,0.0,0.473116,0.6644005,0.0,0.10994072,0.51069564,0.255045,0.41603786,0.0,0.62107134,0.3492631,0.033400085,0.12827681,0.23690048,0.5846653
0.37748945,0.26283535,0.60965174,0.32557598,0.065778784,0.0,0.19226472,0.026260568,1.0,0.0265087,0.39107364,0.20809208,0.40686187,0.0,0.5767589,0.508639,0.040083148,0.069465145,0.47625315,0.20514514
0.4204888,0.10862017,0.52575314,0.37298238,0.1959245,0.0,0.34209603,0.07119649,1.0,0.32795826,0.30979538,0.6056902,0.50441754,1.0,0.6453546,0.33554825,0.99797577,0.32934165,0.21344051,0.091244034
0.33319607,0.17466095,0.55479634,0.3579052,0.19494358,0.0,0.21733996,0.27792078,0.0,0.16711888,0.48039624,0.2578451,0.30932567,0.0,0.44359395,0.3714547,0.12143745,0.20024796,0.45625135,0.056201294
0.27131814,0.20024095,0.46935022,0.27684855,0.34765288,1.0,0.25158942,0.3713348,1.0,0.5483642,0.4040374,0.21195182,0.5135959,0.0,0.55255085,0.19546309,0.94444716,0.29028076,0.124772534,0.2521306
0.22538735,0.116797686,0.5501447,0.25518748,0.2327608,0.0,0.48362517,0.7873995,0.0,0.12333153,0.6097868,0.5023459,0.42431244,0.0,0.7410956,0.28992176,0.041403733,0.094331235,0.53537923,0.49286532
0.35203642,0.47324872,0.29227287,0.4537067,0.12967376,0.0,0.3109638,0.68879044,1.0,0.12636717,0.21001565,0.24237046,0.4510212,0.0,0.5239147,0.5117826,0.91758287,0.49450064,0.07683578,0.3119807
0.5242694,0.14705987,0.46603668,0.36900672,0.06820646,0.0,0.35539088,0.02022063,0.0,0.03338874,0.3511685,0.15758844,0.49281535,0.0,0.60647315,0.75764424,0.11756417,0.075667545,0.3273435,0.7247193
0.23818475,0.19217199,0.7555945,0.38840887,0.09444073,0.0,0.103545226,0.35205764,0.0,0.059270576,0.3785359,0.27953243,0.416061,1.0,0.46667084,0.20618157,0.9771723,0.32102853,0.4376588,0.054131832
0.5092865,0.35992134,0.3080632,0.49129716,0.13911174,0.0,0.18215024,0.61721194,1.0,0.17146687,0.34369653,0.4487512,0.4297617,0.0,0.53676975,0.07862476,0.9959174,0.50546986,0.09984327,0.034518152
0.51925015,0.15254766,0.30548757,0.47449255,0.046548314,0.0,0.13232185,0.053562365,1.0,0.023178866,0.4194855,0.3574847,0.3516808,0.0,0.58560497,0.46689066,0.014986925,0.06552081,0.4300391,0.04233642
0.3056159,0.14023004,0.5325094,0.5477753,0.101871826,0.0,0.19525598,0.123498745,0.0,0.0833457,0.38331288,0.35577723,0.36410093,0.0,0.63353175,0.21907629,0.95863277,0.18802477,0.43104255,0.07349045
0.3357961,0.36660656,0.35764745,0.27015352,0.052505195,0.0,0.20609736,0.05354546,0.0,0.0423191,0.22169335,0.124661915,0.32923704,0.0,0.57748103,0.22408348,0.0026979744,0.11104006,0.2630085,0.42505428
0.30664334,0.073193975,0.677343,0.25037503,0.099055946,1.0,0.51115525,0.018795155,1.0,0.06176973,0.26332653,0.20512411,0.29569557,0.0,0.20248307,0.25154483,0.920965,0.14592491,0.16660933,0.7619149
0.20572817,0.19196683,0.69411975,0.25902975,0.17034833,0.0,0.33855584,0.07034313,1.0,0.17753808,0.65171033,0.38152,0.4637069,0.0,0.4010111,0.3606917,0.23273714,0.08480007,0.40873504,0.84004545
0.49140653,0.46737665,0.6350117,0.40072945,0.39517182,0.0,0.2253993,0.009813968,1.0,0.41747826,0.48246038,0.03869199,0.48762682,1.0,0.42769057,0.5287265,0.9235698,0.17960373,0.062923945,0.03775736
0.2994285,0.1555482,0.5912552,0.32097673,0.19352625,0.0,0.27231905,0.023928385,1.0,0.13901661,0.31919295,0.58332926,0.46849933,0.0,0.36289114,0.38206157,0.5325773,0.22873612,0.10277335,0.108709075
0.5682381,0.30338818,0.10664793,0.4864941,0.0462631,0.0,0.11896526,0.006671427,1.0,0.026233977,0.46570125,0.07289362,0.4685387,0.0,0.4627673,0.42353162,0.45685267,0.039791103,0.32977045,0.045878846
0.34635788,0.53035754,0.3330496,0.6219855,0.047415253,0.0,0.15230441,0.031544216,1.0,0.03894538,0.27979785,0.22400925,0.24905306,0.0,0.61319524,0.20313056,0.010773946,0.16055188,0.550038,0.034867894
0.40119573,0.10725871,0.74674016,0.24043131,0.14134276,1.0,0.49481672,0.03526786,0.0,0.20884453,0.24041764,0.3389279,0.32193723,1.0,0.22495317,0.067064464,0.9752417,0.3397156,0.2621108,0.74278855
0.29477966,0.28110763,0.39083752,0.35832465,0.27833262,0.0,0.4034364,0.8444271,0.0,0.48354542,0.43819866,0.30923143,0.37662917,1.0,0.30669942,0.34992385,0.6739867,0.46495724,0.19469362,0.3714116
0.3981194,0.41241908,0.42719263,0.37486926,0.4020146,0.0,0.4553028,0.12056594,1.0,0.7026535,0.82046956,0.43501395,0.39030877,1.0,0.30683914,0.10759302,0.9960251,0.2351489,0.059345905,0.13395499
0.3865542,0.15481874,0.50719744,0.3788631,0.12083646,0.0,0.18733615,0.16730398,0.0,0.14872694,0.70011884,0.29502165,0.3921234,1.0,0.81697893,0.39156008,0.9211222,0.13498552,0.2310507,0.058996223
0.47899735,0.07803517,0.09828986,0.35639158,0.22791882,0.0,0.45159942,0.0125436215,1.0,0.2245394,0.61000586,0.18517198,0.34505954,1.0,0.4514244,0.05189968,0.99981135,0.46632332,0.23635799,0.07481103
0.23818475,0.19217199,0.7555945,0.38840887,0.09444073,0.0,0.103545226,0.35205764,0.0,0.059270576,0.3785359,0.27953243,0.416061,1.0,0.46667084,0.20618157,0.9771723,0.32102853,0.4376588,0.054131832
0.49719533,0.53901243,0.3619564,0.6526594,0.044930838,0.0,0.1582864,0.013447668,1.0,0.034014158,0.2545278,0.5262761,0.35294503,0.0,0.63463914,0.20234339,0.09247423,0.07730495,0.15690483,0.06492775
0.40877095,0.12935536,0.4083933,0.32492754,0.20188062,1.0,0.54890525,0.06584322,0.0,0.47920215,0.32437712,0.41851944,0.24061729,1.0,0.4079788,0.03616549,0.9967506,0.39049903,0.094648995,0.5141644
0.49719703,0.4122272,0.3935554,0.3787364,0.20810893,1.0,0.3902624,0.9552841,1.0,0.1718014,0.5228338,0.48982605,0.3595733,1.0,0.724475,0.088021345,0.9859385,0.82030475,0.2678024,0.35583484
0.28848556,0.15575184,0.38320756,0.39423025,0.10088368,0.0,0.25549024,0.085735284,1.0,0.066479556,0.19602829,0.17180912,0.4855316,0.0,0.3046887,0.39698339,0.018559767,0.120873734,0.53921884,0.06701573
0.35791552,0.51561683,0.2890972,0.66173595,0.050090462,0.0,0.17355306,0.0011320108,1.0,0.03547481,0.36905083,0.38732624,0.5501487,0.0,0.35774174,0.32508358,0.51771677,0.14205818,0.3622025,0.07722625
0.3013715,0.13371494,0.832951,0.29400796,0.3976715,0.0,0.66149163,0.2417469,1.0,0.36092696,0.6300073,0.44254357,0.639356,1.0,0.63678354,0.3848887,0.99007976,0.1808078,0.1264915,0.14205946
0.61859715,0.49453983,0.5144253,0.6064786,0.090227455,0.0,0.2402095,0.013345205,1.0,0.11783765,0.2234775,0.37927586,0.3825144,0.0,0.52861863,0.17753993,0.6103209,0.2800801,0.27180314,0.07379327
0.5682381,0.30338818,0.10664793,0.4864941,0.0462631,0.0,0.11896526,0.006671427,1.0,0.026233977,0.46570125,0.07289362,0.4685387,0.0,0.4627673,0.42353162,0.45685267,0.039791103,0.32977045,0.045878846
0.41864023,0.20439683,0.5495391,0.36342362,0.10742722,1.0,0.21005751,0.06539431,1.0,0.106272966,0.40937364,0.2574088,0.37073296,1.0,0.58976066,0.44138888,0.9896994,0.09357743,0.6015115,0.07266875
0.40169364,0.16916364,0.55967546,0.41895872,0.11288766,0.0,0.15125059,0.0016253561,0.0,0.02596915,0.47857288,0.2929276,0.49630836,0.0,0.80108553,0.65691876,0.25748807,0.30085486,0.4989633,0.06335843
